model_name,dataset_type,fold,train_rows,valid_rows,train_log_rmse,valid_log_rmse,train_valid_gap,raw_mae,raw_rmse,raw_r2,fit_time_seconds
LightGBM_master_v2,tree,0,1166,292,0.022147946146704192,0.12634047312782962,0.10419252698112542,14636.741233269378,20707.77730934413,0.9223690791978809,1.1560132503509521
LightGBM_master_v2,tree,1,1166,292,0.02281307659328277,0.11234121943686359,0.08952814284358082,14259.832388658833,23278.919328183256,0.9228317388217165,1.1810696125030518
LightGBM_master_v2,tree,2,1166,292,0.022339371528897797,0.12273175718494121,0.10039238565604341,13742.497264603599,20456.011567394762,0.9214888174953272,1.3285207748413086
LightGBM_master_v2,tree,3,1167,291,0.022864579038826067,0.12385256448753146,0.1009879854487054,14996.707429460608,24155.739900027143,0.9194031184338582,1.4611132144927979
LightGBM_master_v2,tree,4,1167,291,0.023124960976319237,0.10184855233138732,0.07872359135506808,14172.919606248566,23169.38839272757,0.9167360674888871,1.325040578842163
