model_name,dataset_type,fold,train_rows,valid_rows,train_log_rmse,valid_log_rmse,train_valid_gap,raw_mae,raw_rmse,raw_r2,fit_time_seconds
ElasticNet_robust_tuned,linear,0,1166,292,0.09662585663075211,0.10694613389201277,0.010320277261260655,12778.457850312598,17947.351470721547,0.9416865815574563,0.1343374252319336
ElasticNet_robust_tuned,linear,1,1166,292,0.09524859828477199,0.10961309400112594,0.014364495716353953,13857.908998604873,22203.561893351245,0.929796561674971,0.1873786449432373
ElasticNet_robust_tuned,linear,2,1166,292,0.09392341090396894,0.1188571313762392,0.024933720472270257,13154.47304426089,19495.564878555575,0.928688225420629,0.09200716018676758
ElasticNet_robust_tuned,linear,3,1167,291,0.09366655100557181,0.11606848166908237,0.022401930663510566,14183.757841994242,23828.363854832227,0.9215729290748763,0.1645064353942871
ElasticNet_robust_tuned,linear,4,1167,291,0.09831487623692815,0.09673196289430429,-0.001582913342623865,13672.197023763532,22478.331301441784,0.9216289050115225,0.1110997200012207
