model_name,dataset_type,fold,train_rows,valid_rows,train_log_rmse,valid_log_rmse,train_valid_gap,raw_mae,raw_rmse,raw_r2,fit_time_seconds
CatBoost_master_v2,tree,0,1166,292,0.07415005860290919,0.11470144391166769,0.0405513853087585,13176.509680394776,18380.83897447726,0.9388356413190556,2.77445650100708
CatBoost_master_v2,tree,1,1166,292,0.07128606121486286,0.11232136536635637,0.04103530415149351,14214.500250182102,23765.65239346014,0.9195710192270319,2.6500632762908936
CatBoost_master_v2,tree,2,1166,292,0.06910085185223222,0.11801094140974178,0.048910089557509556,13441.83469442544,20283.79738860538,0.9228051860232844,2.4621641635894775
CatBoost_master_v2,tree,3,1167,291,0.07385316174747615,0.12334221174174559,0.04948904999426944,15154.332163443318,25511.517553313235,0.9101019780312942,2.5090489387512207
CatBoost_master_v2,tree,4,1167,291,0.07190247250394013,0.09951266539384732,0.02761019288990718,13461.188423269601,22622.077914305453,0.9206233498918445,2.3937854766845703
