model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,1,ExterCond__Po,-1.7610523150576027e-05,1.7610523150576027e-05,12.069469951687148
Ridge_RobustScaler_baseline,1,ExterCond__TA,0.0035905131331682,0.0035905131331682,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__BrkTil,-0.019742842890757673,0.019742842890757673,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__CBlock,-0.004208346548704441,0.004208346548704441,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__PConc,0.012774972216151282,0.012774972216151282,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__Slab,0.007801909943155329,0.007801909943155329,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__Stone,0.013567506723419906,0.013567506723419906,12.069469951687148
Ridge_RobustScaler_baseline,1,Foundation__Wood,-0.010193199443259162,0.010193199443259162,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtQual__Ex,0.022782239045838586,0.022782239045838586,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtQual__Fa,0.0025881274904765153,0.0025881274904765153,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtQual__Gd,-0.015067393632208749,0.015067393632208749,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtQual__NoFeature,0.006566528593081846,0.006566528593081846,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtQual__TA,-0.016869501497180167,0.016869501497180167,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtCond__Fa,-0.02041502884110142,0.02041502884110142,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtCond__Gd,0.004656813343815559,0.004656813343815559,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtCond__NoFeature,0.006566528593081845,0.006566528593081845,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtCond__Po,0.006922347392421074,0.006922347392421074,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtCond__TA,0.0022693395117804683,0.0022693395117804683,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtExposure__Av,-0.01948928609643951,0.01948928609643951,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtExposure__Gd,0.019154834403601603,0.019154834403601603,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtExposure__Mn,-0.0028878797680541813,0.0028878797680541813,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtExposure__No,0.0004993298699512806,0.0004993298699512806,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtExposure__NoFeature,0.0027230015909433273,0.0027230015909433273,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__ALQ,0.0020424433090950778,0.0020424433090950778,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__BLQ,0.0028358080488463597,0.0028358080488463597,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__GLQ,0.010187047016391735,0.010187047016391735,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__LwQ,-0.012606506763504654,0.012606506763504654,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__NoFeature,0.006566528593081715,0.006566528593081715,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__Rec,-0.005614985893050855,0.005614985893050855,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType1__Unf,-0.0034103343108614166,0.0034103343108614166,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__ALQ,0.008742177358049358,0.008742177358049358,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__BLQ,-0.01801692165062849,0.01801692165062849,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__GLQ,0.008889269232213164,0.008889269232213164,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__LwQ,-0.0026410490323528516,0.0026410490323528516,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__NoFeature,0.007071662672588654,0.007071662672588654,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__Rec,-0.006303431470790854,0.006303431470790854,12.069469951687148
Ridge_RobustScaler_baseline,1,BsmtFinType2__Unf,0.002258292890920709,0.002258292890920709,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__Floor,0.0021097802570752924,0.0021097802570752924,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__GasA,0.004431419638957875,0.004431419638957875,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__GasW,0.02286163655167491,0.02286163655167491,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__Grav,-0.027437962482524093,0.027437962482524093,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__OthW,-0.004407298547105614,0.004407298547105614,12.069469951687148
Ridge_RobustScaler_baseline,1,Heating__Wall,0.0024424245819208686,0.0024424245819208686,12.069469951687148
Ridge_RobustScaler_baseline,1,HeatingQC__Ex,0.011656329829921267,0.011656329829921267,12.069469951687148
Ridge_RobustScaler_baseline,1,HeatingQC__Fa,-0.004651614015479447,0.004651614015479447,12.069469951687148
Ridge_RobustScaler_baseline,1,HeatingQC__Gd,0.0002706168115121878,0.0002706168115121878,12.069469951687148
Ridge_RobustScaler_baseline,1,HeatingQC__Po,0.0,0.0,12.069469951687148
Ridge_RobustScaler_baseline,1,HeatingQC__TA,-0.007275332625961708,0.007275332625961708,12.069469951687148
Ridge_RobustScaler_baseline,1,CentralAir__N,-0.022125894983031177,0.022125894983031177,12.069469951687148
Ridge_RobustScaler_baseline,1,CentralAir__Y,0.022125894983030855,0.022125894983030855,12.069469951687148
Ridge_RobustScaler_baseline,1,Electrical__FuseA,-0.0028344862691864984,0.0028344862691864984,12.069469951687148
Ridge_RobustScaler_baseline,1,Electrical__FuseF,0.00650603232160127,0.00650603232160127,12.069469951687148
Ridge_RobustScaler_baseline,1,Electrical__FuseP,-0.0018965372445488987,0.0018965372445488987,12.069469951687148
Ridge_RobustScaler_baseline,1,Electrical__Mix,0.0017899450464220182,0.0017899450464220182,12.069469951687148
Ridge_RobustScaler_baseline,1,Electrical__SBrkr,-0.003564953854284406,0.003564953854284406,12.069469951687148
Ridge_RobustScaler_baseline,1,KitchenQual__Ex,0.02103538631280753,0.02103538631280753,12.069469951687148
Ridge_RobustScaler_baseline,1,KitchenQual__Fa,0.012115249195633039,0.012115249195633039,12.069469951687148
Ridge_RobustScaler_baseline,1,KitchenQual__Gd,-0.02401555160318652,0.02401555160318652,12.069469951687148
Ridge_RobustScaler_baseline,1,KitchenQual__TA,-0.009135083905252953,0.009135083905252953,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Maj1,0.009851899156461107,0.009851899156461107,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Maj2,-0.01407253961298952,0.01407253961298952,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Min1,-0.00703699919763362,0.00703699919763362,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Min2,0.005954713145830351,0.005954713145830351,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Mod,0.010093062331209405,0.010093062331209405,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Sev,-0.005505605761698542,0.005505605761698542,12.069469951687148
Ridge_RobustScaler_baseline,1,Functional__Typ,0.0007154699388210647,0.0007154699388210647,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__Ex,0.005395415253137908,0.005395415253137908,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__Fa,-0.0075470281295004354,0.0075470281295004354,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__Gd,-0.005447721877163272,0.005447721877163272,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__NoFeature,-0.004305254824148598,0.004305254824148598,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__Po,0.014233214281077477,0.014233214281077477,12.069469951687148
Ridge_RobustScaler_baseline,1,FireplaceQu__TA,-0.002328624703395502,0.002328624703395502,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__2Types,-0.016725833691290166,0.016725833691290166,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__Attchd,0.003054207047916553,0.003054207047916553,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__Basment,-0.004331158295463742,0.004331158295463742,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__BuiltIn,0.010063579503868957,0.010063579503868957,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__CarPort,-0.014921935132242728,0.014921935132242728,12.069469951687148
