model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,MasVnrType__NoFeature,0.02131457480364228,0.027663896211512152,0.06482032083897893
CatBoost_research_v1,Fence_Ord,0.02121082623492605,0.03122893174511787,0.07510910329649485
CatBoost_research_v1,PoolArea,0.021169499568699998,0.020148400484134542,0.0498673981076607
CatBoost_research_v1,GarageFinish__RFn,0.02083516718179746,0.027238656571784713,0.06456613664002932
CatBoost_research_v1,MSSubClass__70,0.020298656282180357,0.030289568350822096,0.07366382839305452
CatBoost_research_v1,BsmtQual__TA,0.02001871860409003,0.044666137741509356,0.09991982145282753
CatBoost_research_v1,BsmtFinType2__BLQ,0.019985581675076608,0.020735978706046095,0.049024959435291456
CatBoost_research_v1,HouseStyle__1.5Fin,0.019964218896190253,0.01575649390163211,0.038116225055014864
CatBoost_research_v1,Neighborhood__Somerst,0.01901173574473922,0.018342931357283508,0.050787617680444645
CatBoost_research_v1,Electrical__SBrkr,0.018212686383508675,0.018141055866039396,0.03880136060983795
CatBoost_research_v1,Exterior1st__Wd Sdng,0.017978612623172078,0.021945323456315623,0.04778896283125303
CatBoost_research_v1,BsmtFinSF2,0.017944720112354134,0.018429443055456147,0.04397190124127793
CatBoost_research_v1,Fence__GdPrv,0.017882537624748528,0.013623125985551475,0.03799341001053406
CatBoost_research_v1,SaleType__Rare,0.017208428875024325,0.01722856705799801,0.04064723625023747
CatBoost_research_v1,Foundation__CBlock,0.016162917953651566,0.023980300357317616,0.05722738978492175
CatBoost_research_v1,BsmtFinType2_Ord,0.015961432220761337,0.01737134333840501,0.04451154879679446
CatBoost_research_v1,Exterior2nd__MetalSd,0.014799195194962204,0.017321855963011546,0.04079502606568101
CatBoost_research_v1,ExterCond__Fa,0.014325326470634886,0.011984386232838538,0.03535501867695408
CatBoost_research_v1,Neighborhood__MeadowV,0.013893981776895572,0.014905966373169061,0.03735543822929059
CatBoost_research_v1,HeatingQC__TA,0.012625498850091366,0.016113102158897684,0.04019583367972907
CatBoost_research_v1,Neighborhood__IDOTRR,0.012198771849808129,0.008932361862928236,0.02586455414915582
CatBoost_research_v1,LotShape__IR1,0.01205866344765405,0.013048200293299592,0.033766324268390775
CatBoost_research_v1,LandSlope_Ord,0.01203334066344631,0.008681669676362738,0.023298579978624938
CatBoost_research_v1,SaleType__COD,0.012029548685779863,0.008150984366305566,0.02556038908821395
CatBoost_research_v1,BsmtCond__TA,0.01202850993654924,0.017743609651862606,0.04165889851949862
CatBoost_research_v1,ExterCond__TA,0.01161288259900403,0.006438723828927418,0.02046578323284496
CatBoost_research_v1,HeatingQC__Fa,0.011610474819762153,0.009917707949723086,0.019687987055982577
