model_name,feature,mean_coefficient,std_coefficient,mean_abs_coefficient,positive_fold_count,negative_fold_count,nonzero_fold_count,coefficient_direction
Ridge_RobustScaler_baseline,Exterior2nd__Wd Shng,-0.006989797429723829,0.004379655972278791,0.006989797429723829,0,5,5,negative
Ridge_RobustScaler_baseline,ExteriorMatched,-0.011337933901654343,0.004240673739854714,0.011337933901654343,0,5,5,negative
Ridge_RobustScaler_baseline,ExteriorQualityScore,0.0022588892443909897,0.0016180920263114032,0.0022588892443909897,5,0,5,positive
Ridge_RobustScaler_baseline,Fence_Ord,0.0006418519827182151,0.002716721388232456,0.0024699737704495586,3,2,5,positive
Ridge_RobustScaler_baseline,Fence__GdPrv,-0.0013371255787383456,0.006250917204249372,0.004940863297816795,1,4,5,negative
Ridge_RobustScaler_baseline,Fence__GdWo,-0.009652688971785041,0.004693564723221335,0.009652688971785041,0,5,5,negative
Ridge_RobustScaler_baseline,Fence__MnPrv,0.00930777599897124,0.007155104099235607,0.010231154115702188,4,1,5,positive
Ridge_RobustScaler_baseline,Fence__MnWw,-0.002627595755668126,0.0039028778414608306,0.0037786820903103688,2,3,5,negative
Ridge_RobustScaler_baseline,Fence__NoFeature,0.004309634307220815,0.004621064616878181,0.005284376257712397,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu_Ord,0.001992551797364,0.00220256501311211,0.002258604530471741,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__Ex,0.0034877531698295494,0.003920389222277503,0.004751657529785607,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__Fa,-0.00830604596378965,0.0021664266823025894,0.00830604596378965,0,5,5,negative
Ridge_RobustScaler_baseline,FireplaceQu__Gd,0.00047787144255245653,0.007662996026704806,0.005851885102953714,2,3,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__NoFeature,-0.0005871490779516169,0.0024603045178655455,0.0018622332747113932,3,2,5,negative
Ridge_RobustScaler_baseline,FireplaceQu__Po,0.004775331895196383,0.006535395103855419,0.00602510685131474,4,1,5,positive
Ridge_RobustScaler_baseline,FireplaceQu__TA,0.0001522385341646624,0.0014886965531520837,0.0010836884155228633,4,1,5,positive
Ridge_RobustScaler_baseline,Fireplaces,0.01709384348210073,0.00391280583272461,0.01709384348210073,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__BrkTil,-0.017765037464444976,0.006380689385924615,0.017765037464444976,0,5,5,negative
Ridge_RobustScaler_baseline,Foundation__CBlock,-0.0034393452413078187,0.0026644208889287937,0.0034393452413078187,0,5,5,negative
Ridge_RobustScaler_baseline,Foundation__PConc,0.017373263957213364,0.0036083947613773535,0.017373263957213364,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__Slab,0.0040495675604799285,0.005545161631569412,0.005650870595329691,4,1,5,positive
Ridge_RobustScaler_baseline,Foundation__Stone,0.010009093857183437,0.005501652649116753,0.010009093857183437,5,0,5,positive
Ridge_RobustScaler_baseline,Foundation__Wood,-0.010227542669120583,0.005640318480936342,0.010227542669120583,0,5,5,negative
Ridge_RobustScaler_baseline,FullBath,0.0195396040795662,0.0022384353652706666,0.0195396040795662,5,0,5,positive
Ridge_RobustScaler_baseline,Functional_Ord,0.03148092710571123,0.0037745710839845524,0.03148092710571123,5,0,5,positive
Ridge_RobustScaler_baseline,Functional__Maj1,0.012241274065274066,0.007497688095040133,0.012241274065274066,5,0,5,positive
Ridge_RobustScaler_baseline,Functional__Maj2,-0.010479778807077709,0.0031178016958373447,0.010479778807077709,0,5,5,negative
Ridge_RobustScaler_baseline,Functional__Min1,-0.008255979086574846,0.002780520765056916,0.008255979086574846,0,5,5,negative
Ridge_RobustScaler_baseline,Functional__Min2,0.0042119099446959836,0.0064299946769078905,0.006773944907836206,4,1,5,positive
Ridge_RobustScaler_baseline,Functional__Mod,-0.0012834208404193946,0.010104767325478155,0.008352155841738259,2,3,5,negative
Ridge_RobustScaler_baseline,Functional__Sev,-0.004060784602162974,0.0023007154789895785,0.004060784602162974,0,4,4,negative
Ridge_RobustScaler_baseline,Functional__Typ,0.007626779326264335,0.004621039267609641,0.007626779326264335,5,0,5,positive
Ridge_RobustScaler_baseline,GarageAge,-0.0036054680105521075,0.004895040471576786,0.004298560677428213,1,4,5,negative
Ridge_RobustScaler_baseline,GarageArea,0.003292788607230421,0.0017795597553769019,0.003292788607230421,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCars,0.030549343351498576,0.0036668563041516453,0.030549343351498576,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCond_Ord,0.001748723242007327,0.008449922093404366,0.005927708235375784,2,3,5,positive
Ridge_RobustScaler_baseline,GarageCond__Ex,0.0019290093498487593,0.002320577682715174,0.0023474482124145246,4,1,5,positive
Ridge_RobustScaler_baseline,GarageCond__Fa,-0.017190884817865633,0.0033100053907836454,0.017190884817865633,0,5,5,negative
Ridge_RobustScaler_baseline,GarageCond__Gd,-0.001124631896378999,0.0043386858530556835,0.003848804531159558,2,3,5,negative
Ridge_RobustScaler_baseline,GarageCond__NoFeature,0.00016858613918352628,9.29674626979016e-05,0.00016858613918352628,5,0,5,positive
Ridge_RobustScaler_baseline,GarageCond__Po,0.008834894980812072,0.0054358411437430134,0.009038445084082644,4,1,5,positive
Ridge_RobustScaler_baseline,GarageCond__TA,0.00738302624439951,0.00551263510532886,0.008115089961615524,4,1,5,positive
Ridge_RobustScaler_baseline,GarageFinish_Ord,-0.004788125765602206,0.0016579949170995778,0.004788125765602206,0,5,5,negative
Ridge_RobustScaler_baseline,GarageFinish_Ord_x_GarageArea,-0.0010275420053715736,0.0011811064232068475,0.0011556301758659387,2,3,5,negative
Ridge_RobustScaler_baseline,GarageFinish__Fin,-0.0021433786582762257,0.000802804266437264,0.0021433786582762257,0,5,5,negative
Ridge_RobustScaler_baseline,GarageFinish__NoFeature,0.00016858613918334397,9.296746269806001e-05,0.00016858613918334397,5,0,5,positive
Ridge_RobustScaler_baseline,GarageFinish__RFn,-0.0010224769148380545,0.0013716569301761808,0.0012187909659561243,1,4,5,negative
Ridge_RobustScaler_baseline,GarageFinish__Unf,0.002997269433930487,0.0013540264843668675,0.002997269433930487,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual_Ord,0.015868843072814148,0.004654622026300391,0.015868843072814148,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual_Ord_x_GarageArea,0.0061428585419806185,0.001118154542097114,0.0061428585419806185,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__Ex,0.010925268271097879,0.006158406524275578,0.010925268271097879,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__Fa,-0.002213998645146765,0.004544140827323035,0.0032860415738636246,2,3,5,negative
Ridge_RobustScaler_baseline,GarageQual__Gd,0.0004366570163540829,0.005554314409856444,0.0038911727686365997,2,3,5,positive
Ridge_RobustScaler_baseline,GarageQual__NoFeature,0.00016858613918355035,9.296746269790827e-05,0.00016858613918355035,5,0,5,positive
